,node,eign,closeness,betwness,centrality,community,density
4772,4088,0.00012087083971722854,0,0,9,0,0.014265611807748836
4850,6967,5.514667242915322e-05,0,0,9,0,0.014265611807748836
370,6637,4.5447078151774684e-05,0,0,10,0,0.014265611807748836
624,97,6.103180470037541e-05,0,0,10,0,0.014265611807748836
1309,3439,0.0001113445334071709,0,0,10,0,0.014265611807748836
1845,7046,4.9613929134030735e-05,0,0,10,0,0.014265611807748836
1851,6845,0.0001906482873652391,0,0,10,0,0.014265611807748836
2754,6770,5.392147648028933e-05,0,0,10,0,0.014265611807748836
2873,3507,4.23384527164885e-05,0,0,10,0,0.014265611807748836
2908,6755,2.7363539595443575e-05,0,0,10,0,0.014265611807748836
2912,1746,0.00010291974988331337,0,0,10,0,0.014265611807748836
3161,1919,2.997199371190806e-05,0,0,10,0,0.014265611807748836
3274,4243,0.00015348526695033762,0,0,10,0,0.014265611807748836
3552,1232,5.4169711916908884e-05,0,0,10,0,0.014265611807748836
5086,3234,8.007338335307853e-05,0,0,10,0,0.014265611807748836
272,4187,0.00013540480976489237,0,0,11,0,0.014265611807748836
609,7552,0.00019719924449846098,0,0,11,0,0.014265611807748836
874,5430,3.487470162980611e-05,0,0,11,0,0.014265611807748836
877,4701,3.717433325486413e-05,0,0,11,0,0.014265611807748836
1852,307,5.4618392568885586e-05,0,0,11,0,0.014265611807748836
2185,5956,7.439316230920461e-05,0,0,11,0,0.014265611807748836
2450,6202,5.911518166842308e-05,0,0,11,0,0.014265611807748836
2756,7294,7.018530597124092e-05,0,0,11,0,0.014265611807748836
3104,1291,5.635440021905682e-05,0,0,11,0,0.014265611807748836
3360,750,9.778525840911709e-05,0,0,11,0,0.014265611807748836
3779,925,4.770744019158294e-05,0,0,11,0,0.014265611807748836
4015,7581,0.00016139757544751348,0,0,11,0,0.014265611807748836
4280,5236,0.00038114567671646666,0,0,11,0,0.014265611807748836
934,2991,3.331005561236948e-05,0,0,12,0,0.014265611807748836
1590,3462,0.0014471587365143478,0,0,12,0,0.014265611807748836
1674,980,1.8838363554679384e-05,0,0,12,0,0.014265611807748836
1847,3368,0.0001291324648675639,0,0,12,0,0.014265611807748836
2637,3075,0.0002389456233099154,0,0,12,0,0.014265611807748836
3616,3097,0.0003031707925751319,0,0,12,0,0.014265611807748836
3730,898,9.723845626454005e-05,0,0,12,0,0.014265611807748836
4191,6593,5.451899062455073e-05,0,0,12,0,0.014265611807748836
261,32,0.00011481327627063906,0,0,13,0,0.014265611807748836
274,607,0.00035939442718795246,0,0,13,0,0.014265611807748836
418,3994,8.69714641835701e-05,0,0,13,0,0.014265611807748836
452,6004,0.00019095129910284958,0,0,13,0,0.014265611807748836
611,5832,0.0002497809135918644,0,0,13,0,0.014265611807748836
2751,2193,4.3246298917992164e-05,0,0,13,0,0.014265611807748836
2861,582,8.613712686856035e-05,0,0,13,0,0.014265611807748836
3782,4842,0.00010882023792037781,0,0,13,0,0.014265611807748836
4454,6852,0.0002885612068158847,0,0,13,0,0.014265611807748836
5652,2659,0.0001259745843733909,0,0,13,0,0.014265611807748836
79,6441,0.00022628164712513014,0,0,14,0,0.014265611807748836
264,2195,0.0004239677468757077,0,0,14,0,0.014265611807748836
379,3128,7.087852179734393e-05,0,0,14,0,0.014265611807748836
384,1789,8.253370829852399e-05,0,0,14,0,0.014265611807748836
1850,2299,0.00010106231208591497,0,0,14,0,0.014265611807748836
2307,2738,0.00021255446963438658,0,0,14,0,0.014265611807748836
2401,5921,0.00011353849353369484,0,0,14,0,0.014265611807748836
2645,1960,0.00016490726722798133,0,0,14,0,0.014265611807748836
3175,5446,0.0003104162135097092,0,0,14,0,0.014265611807748836
273,1020,0.00023179847537720396,0,0,15,0,0.014265611807748836
876,1624,0.00011139308748751091,0,0,15,0,0.014265611807748836
1594,2036,9.305705657307884e-05,0,0,15,0,0.014265611807748836
1839,2832,0.0001201394553406076,0,0,15,0,0.014265611807748836
2444,2385,9.292961070508469e-05,0,0,15,0,0.014265611807748836
2451,828,0.00012399596359543815,0,0,15,0,0.014265611807748836
2500,4916,7.826102079864926e-05,0,0,15,0,0.014265611807748836
2883,1636,0.00013345296343025565,0,0,15,0,0.014265611807748836
4847,6134,8.087255098210068e-05,0,0,15,0,0.014265611807748836
270,6709,8.734430726111035e-05,0,0,16,0,0.014265611807748836
455,1693,0.00013619563369378845,0,0,16,0,0.014265611807748836
1589,257,0.00014058357824965362,0,0,16,0,0.014265611807748836
1842,2972,0.00021627748993655432,0,0,16,0,0.014265611807748836
1854,661,8.148186627548669e-05,0,0,16,0,0.014265611807748836
2246,5909,6.19918755245889e-05,0,0,16,0,0.014265611807748836
2247,1486,9.059040546396912e-05,0,0,16,0,0.014265611807748836
2442,1536,6.808600042805674e-05,0,0,16,0,0.014265611807748836
2641,594,0.0001196985896101315,0,0,16,0,0.014265611807748836
4576,3247,8.620113291867976e-05,0,0,16,0,0.014265611807748836
606,95,0.00024055936718847716,0,0,17,0,0.014265611807748836
878,4511,0.00012044487980737393,0,0,17,0,0.014265611807748836
2445,3093,0.0006564356769433692,0,0,17,0,0.014265611807748836
2501,566,0.00013568406372436713,0,0,17,0,0.014265611807748836
2753,5993,9.64425524597923e-05,0,0,17,0,0.014265611807748836
3361,2191,0.00019543199139395386,0,0,17,0,0.014265611807748836
262,3136,0.0023911480612237622,0,0,18,0,0.014265611807748836
267,1166,0.00010035445677475156,0,0,18,0,0.014265611807748836
621,4126,0.00014569674584674898,0,0,18,0,0.014265611807748836
626,7350,0.0001693875759559932,0,0,18,0,0.014265611807748836
875,6566,4.752916253449549e-05,0,0,18,0,0.014265611807748836
1836,4934,0.00024765957068085956,0,0,18,0,0.014265611807748836
1856,3786,9.451295777382986e-05,0,0,18,0,0.014265611807748836
3550,3809,9.998501443535035e-05,0,0,18,0,0.014265611807748836
4943,3006,7.754705568772251e-05,0,0,18,0,0.014265611807748836
381,6458,9.718340859366939e-05,0,0,19,0,0.014265611807748836
1433,5110,0.004121203611750383,0,0,19,0,0.014265611807748836
2299,429,0.0005429482090010326,0,0,19,0,0.014265611807748836
1855,2017,0.00015726883344191985,0,0,20,0,0.014265611807748836
3113,1025,0.00021809847938221322,0,0,20,0,0.014265611807748836
3665,3440,9.77938153126462e-05,0,0,20,0,0.014265611807748836
364,47,0.00014193892657069008,0,0,21,0,0.014265611807748836
367,5378,0.00012756950535997672,0,0,21,0,0.014265611807748836
1846,7015,0.00018039205167631262,0,0,21,0,0.014265611807748836
3105,1262,0.00016423616045191185,0,0,21,0,0.014265611807748836
265,5676,0.00016413668757448438,0,0,22,0,0.014265611807748836
372,2985,9.261936511058318e-05,0,0,22,0,0.014265611807748836
615,2158,0.0002945464222563991,0,0,22,0,0.014265611807748836
1834,306,0.00010294355135739458,0,0,22,0,0.014265611807748836
1843,5790,0.00035000570459416927,0,0,22,0,0.014265611807748836
2309,1305,0.0002846808405076154,0,0,22,0,0.014265611807748836
2636,521,0.00018063183029510808,0,0,22,0,0.014265611807748836
3032,4704,0.00018311361829191855,0,0,22,0,0.014265611807748836
3354,2020,0.0010902443629920624,0,0,22,0,0.014265611807748836
3810,3158,0.000128803688347834,0,0,22,0,0.014265611807748836
2306,6065,0.0012671980429649768,0,0,23,0,0.014265611807748836
2639,5324,0.0003199113387739473,0,0,23,0,0.014265611807748836
2954,6529,0.00340939582207178,0,0,23,0,0.014265611807748836
614,3757,0.00048516362136974753,0,0,24,0,0.014265611807748836
625,4676,0.00010263640207486465,0,0,24,0,0.014265611807748836
2757,1471,0.00010252626410589117,0,0,24,0,0.014265611807748836
628,5892,0.00016854348848257538,0,0,25,0,0.014265611807748836
1848,3437,0.0001527797112108997,0,0,25,0,0.014265611807748836
363,2414,3.021515570079518e-05,0,0,26,0,0.014265611807748836
383,6876,0.0004510000132386152,0,0,26,0,0.014265611807748836
2446,4636,7.761326010861161e-05,0,0,26,0,0.014265611807748836
612,4330,0.0002521253188759828,0,0,27,0,0.014265611807748836
1499,2896,0.00026851778732390975,0,0,27,0,0.014265611807748836
1672,1008,0.00025730034579855447,0,0,27,0,0.014265611807748836
1869,2056,0.00043938992160985196,0,0,27,0,0.014265611807748836
610,3430,0.0003452669571701644,0,0,28,0,0.014265611807748836
2752,7256,0.0001619301294270637,0,0,28,0,0.014265611807748836
373,538,0.00014208228752603098,0,0,29,0,0.014265611807748836
366,7489,0.00016526298900243177,0,0,30,0,0.014265611807748836
2047,6419,0.0002434339061339916,0,0,30,0,0.014265611807748836
2441,471,0.00017295384767501408,0,0,30,0,0.014265611807748836
2449,4720,0.00017050476497870677,0,0,30,0,0.014265611807748836
4577,2424,0.0003211971020089897,0,0,30,0,0.014265611807748836
1170,1610,0.00025720101413232024,0,0,32,0,0.014265611807748836
382,6991,0.00012832973440531854,0,0,33,0,0.014265611807748836
613,2347,0.00012387004222115083,0,0,33,0,0.014265611807748836
2885,3632,0.00019347127868630048,0,0,33,0,0.014265611807748836
375,5314,0.00019056565382419074,0,0,35,0,0.014265611807748836
618,5876,0.0005006463837110036,0,0,36,0,0.014265611807748836
1591,5065,0.0002602326072758305,0,0,38,0,0.014265611807748836
1712,3210,0.00044555057588206416,0,0,38,0,0.014265611807748836
368,6427,0.00027139061681038764,0,0,39,0,0.014265611807748836
374,3181,0.001026049509876992,0,0,39,0,0.014265611807748836
2646,6378,0.0009106806395903839,0,0,41,0,0.014265611807748836
377,4657,0.00021355175842391008,0,0,43,0,0.014265611807748836
620,5277,0.0003331770340227639,0,0,44,0,0.014265611807748836
385,6207,0.00021547154967861383,0,0,45,0,0.014265611807748836
608,5610,0.00035358618299630585,0,0,46,0,0.014265611807748836
619,7352,0.004886899594916021,0,0,48,0,0.014265611807748836
1305,4359,0.0011643354756237347,0,0,48,0,0.014265611807748836
2001,1721,0.00039751176866975504,0,0,48,0,0.014265611807748836
380,3833,0.00042885396533666107,0,0,50,0,0.014265611807748836
369,3845,0.00048483926224446744,0,0,52,0,0.014265611807748836
378,4146,0.00033911770997914064,0,0,52,0,0.014265611807748836
371,6408,0.00034789731343414356,0,0,53,0,0.014265611807748836
1593,3822,0.000457230830879694,0,0,56,0,0.014265611807748836
43,5454,0.002402264392846994,0,0,72,0,0.014265611807748836
530,3855,0.0005397904333926517,0,0,73,0,0.014265611807748836
1167,7162,0.0005992731697090443,0,0,77,0,0.014265611807748836
365,1792,0.00045395843352549975,0,0,81,0,0.014265611807748836
5,580,3.3969806762461453e-06,0,0,1,1,0.007020563456834859
316,37,2.031141892095614e-06,0,0,1,1,0.007020563456834859
622,96,6.993616450357344e-06,0,0,1,1,0.007020563456834859
881,1412,4.769954633758925e-09,0,0,1,1,0.007020563456834859
882,1750,4.769954633758925e-09,0,0,1,1,0.007020563456834859
932,4362,4.514583997159832e-08,0,0,1,1,0.007020563456834859
1078,154,1.1602913733190704e-06,0,0,1,1,0.007020563456834859
1206,180,1.144839021950792e-06,0,0,1,1,0.007020563456834859
1262,189,6.993616450357344e-06,0,0,1,1,0.007020563456834859
1484,6224,9.740896023886423e-09,0,0,1,1,0.007020563456834859
1485,1460,9.740896023886423e-09,0,0,1,1,0.007020563456834859
1662,276,6.993616450357344e-06,0,0,1,1,0.007020563456834859
1862,4276,1.8875396117568073e-08,0,0,1,1,0.007020563456834859
1936,330,2.3826753043722815e-07,0,0,1,1,0.007020563456834859
2003,3728,2.993643248318801e-08,0,0,1,1,0.007020563456834859
2485,745,1.418119410664317e-09,0,0,1,1,0.007020563456834859
2498,481,2.0899631676520248e-07,0,0,1,1,0.007020563456834859
2598,510,1.144839021950792e-06,0,0,1,1,0.007020563456834859
2876,7453,1.2454775583079906e-06,0,0,1,1,0.007020563456834859
2982,5965,1.6499069280925725e-06,0,0,1,1,0.007020563456834859
2983,616,8.271467064458599e-07,0,0,1,1,0.007020563456834859
3107,663,9.874954165901621e-07,0,0,1,1,0.007020563456834859
3306,731,3.303604936918174e-07,0,0,1,1,0.007020563456834859
3445,783,8.245888783366244e-09,0,0,1,1,0.007020563456834859
3651,871,1.8160621937754171e-07,0,0,1,1,0.007020563456834859
3653,872,6.993616450357344e-06,0,0,1,1,0.007020563456834859
3708,892,4.2022415733495824e-08,0,0,1,1,0.007020563456834859
3759,915,5.771429013676908e-06,0,0,1,1,0.007020563456834859
3887,6093,3.347725730556435e-07,0,0,1,1,0.007020563456834859
3958,992,3.6135997418106497e-08,0,0,1,1,0.007020563456834859
3984,6629,3.085242724529459e-08,0,0,1,1,0.007020563456834859
4100,1052,9.229681221174095e-07,0,0,1,1,0.007020563456834859
4128,1061,3.676121387800767e-09,0,0,1,1,0.007020563456834859
4135,3363,1.2648300220656883e-07,0,0,1,1,0.007020563456834859
4161,1079,1.2376706113011266e-07,0,0,1,1,0.007020563456834859
4199,6771,2.393664130529277e-07,0,0,1,1,0.007020563456834859
4200,4619,2.393664130529277e-07,0,0,1,1,0.007020563456834859
4259,1124,6.993616450357344e-06,0,0,1,1,0.007020563456834859
4294,1144,1.0195608235748607e-08,0,0,1,1,0.007020563456834859
4380,1191,3.901304727525709e-06,0,0,1,1,0.007020563456834859
4422,1217,1.211079735083465e-06,0,0,1,1,0.007020563456834859
4431,2937,4.903905618697744e-06,0,0,1,1,0.007020563456834859
4609,1323,1.7605337603150595e-08,0,0,1,1,0.007020563456834859
4650,3292,7.902817111002492e-06,0,0,1,1,0.007020563456834859
4712,4514,3.89449351477637e-06,0,0,1,1,0.007020563456834859
4743,6628,2.820853463176571e-07,0,0,1,1,0.007020563456834859
4744,7582,2.820853463176571e-07,0,0,1,1,0.007020563456834859
4790,1433,1.3403172521263787e-08,0,0,1,1,0.007020563456834859
4875,1487,2.742078297771339e-06,0,0,1,1,0.007020563456834859
4896,5085,1.2566158277677264e-06,0,0,1,1,0.007020563456834859
4981,2198,5.771429013676908e-06,0,0,1,1,0.007020563456834859
5005,1579,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5028,4498,1.2751554760253505e-07,0,0,1,1,0.007020563456834859
5078,1623,9.581798697179693e-06,0,0,1,1,0.007020563456834859
5080,7408,6.5796492610814896e-09,0,0,1,1,0.007020563456834859
5117,1656,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5122,1659,3.4649632746683686e-07,0,0,1,1,0.007020563456834859
5209,1703,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5275,1748,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5299,3243,4.541918446344478e-08,0,0,1,1,0.007020563456834859
5316,1788,1.144839021950792e-06,0,0,1,1,0.007020563456834859
5368,1807,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5378,2135,2.660027926274365e-07,0,0,1,1,0.007020563456834859
5438,3116,2.742078297771339e-06,0,0,1,1,0.007020563456834859
5510,1908,5.005381118898386e-07,0,0,1,1,0.007020563456834859
5609,1983,1.9983278862890993e-06,0,0,1,1,0.007020563456834859
5661,2027,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5675,2038,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5720,2092,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5724,2098,9.014730347429873e-06,0,0,1,1,0.007020563456834859
5732,2106,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5735,2116,8.013055488765155e-08,0,0,1,1,0.007020563456834859
5739,2119,1.296760904103653e-06,0,0,1,1,0.007020563456834859
5758,3456,3.437521013866779e-06,0,0,1,1,0.007020563456834859
5759,2148,3.437521013866779e-06,0,0,1,1,0.007020563456834859
5813,2181,1.3859041492721539e-06,0,0,1,1,0.007020563456834859
5832,2379,3.7938355426737994e-08,0,0,1,1,0.007020563456834859
5834,2202,4.623788048247907e-06,0,0,1,1,0.007020563456834859
5882,2258,1.5228900975739957e-06,0,0,1,1,0.007020563456834859
5889,2268,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5903,2282,6.993616450357344e-06,0,0,1,1,0.007020563456834859
5904,2283,4.455577877154877e-07,0,0,1,1,0.007020563456834859
5907,2287,1.195555740884969e-13,0,0,1,1,0.007020563456834859
5923,2310,2.240805297064765e-07,0,0,1,1,0.007020563456834859
5936,2324,4.392906787366171e-06,0,0,1,1,0.007020563456834859
5971,2353,2.494725165917261e-07,0,0,1,1,0.007020563456834859
5992,7539,2.3960170615067175e-07,0,0,1,1,0.007020563456834859
6003,2395,1.3422970878259725e-06,0,0,1,1,0.007020563456834859
6062,2457,2.035232106606067e-07,0,0,1,1,0.007020563456834859
6069,2464,6.993616450357344e-06,0,0,1,1,0.007020563456834859
6087,2490,2.6670254418797143e-06,0,0,1,1,0.007020563456834859
6161,2554,4.946851586830637e-07,0,0,1,1,0.007020563456834859
6175,2866,3.583027722262351e-07,0,0,1,1,0.007020563456834859
6219,3658,3.1974978936463465e-06,0,0,1,1,0.007020563456834859
6224,6375,7.527293153823241e-06,0,0,1,1,0.007020563456834859
6225,4781,7.527293153823241e-06,0,0,1,1,0.007020563456834859
6235,5975,2.494725165917261e-07,0,0,1,1,0.007020563456834859
6237,3739,2.494725165917261e-07,0,0,1,1,0.007020563456834859
6272,4689,9.014730347429873e-06,0,0,1,1,0.007020563456834859
6387,2859,2.0812294608329606e-06,0,0,1,1,0.007020563456834859
6402,2869,6.993616450357344e-06,0,0,1,1,0.007020563456834859
6436,2925,7.632194286420499e-07,0,0,1,1,0.007020563456834859
6471,4471,1.3837680185918253e-06,0,0,1,1,0.007020563456834859
6489,3025,9.032511075550125e-07,0,0,1,1,0.007020563456834859
6518,4740,8.251033094835914e-08,0,0,1,1,0.007020563456834859
6522,3068,8.013055488765155e-08,0,0,1,1,0.007020563456834859
6564,3122,5.552306187825095e-06,0,0,1,1,0.007020563456834859
6584,3167,2.031141892095614e-06,0,0,1,1,0.007020563456834859
6585,3168,1.3662092413684154e-07,0,0,1,1,0.007020563456834859
6654,3299,2.1669345411157645e-07,0,0,1,1,0.007020563456834859
6733,3443,1.3198733080025895e-07,0,0,1,1,0.007020563456834859
6771,3489,1.3859041492721539e-06,0,0,1,1,0.007020563456834859
6777,3506,6.993616450357344e-06,0,0,1,1,0.007020563456834859
6811,3541,2.0153724806829009e-07,0,0,1,1,0.007020563456834859
6852,7596,3.0114042913907753e-06,0,0,1,1,0.007020563456834859
6866,4347,2.138805929193109e-09,0,0,1,1,0.007020563456834859
6867,5716,4.8490217836103554e-06,0,0,1,1,0.007020563456834859
6871,3635,6.993616450357344e-06,0,0,1,1,0.007020563456834859
6882,6679,7.603511949052928e-06,0,0,1,1,0.007020563456834859
6937,3797,9.581798697179693e-06,0,0,1,1,0.007020563456834859
6953,5742,6.972282820959746e-08,0,0,1,1,0.007020563456834859
6989,3930,9.049721239944747e-09,0,0,1,1,0.007020563456834859
7052,5620,1.0195608235748607e-08,0,0,1,1,0.007020563456834859
7053,4342,1.0195608235748607e-08,0,0,1,1,0.007020563456834859
7054,5545,1.0195608235748607e-08,0,0,1,1,0.007020563456834859
7055,4096,1.8447569888570092e-06,0,0,1,1,0.007020563456834859
7062,5272,3.901304727525709e-06,0,0,1,1,0.007020563456834859
7066,4140,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7088,4215,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7089,4222,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7095,5286,1.144839021950792e-06,0,0,1,1,0.007020563456834859
7115,4294,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7138,4345,1.3422970878259725e-06,0,0,1,1,0.007020563456834859
7149,4363,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7188,4510,1.195555740884969e-13,0,0,1,1,0.007020563456834859
7193,4529,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7196,4535,9.71319014834523e-05,0,0,1,1,0.007020563456834859
7208,4566,2.2900900336045814e-10,0,0,1,1,0.007020563456834859
7232,4641,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7235,6307,7.741221823189164e-08,0,0,1,1,0.007020563456834859
7245,6844,3.7003475293208903e-06,0,0,1,1,0.007020563456834859
7253,4722,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7290,4867,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7291,6257,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7294,6189,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7295,6203,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7296,7241,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7297,6526,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7298,5504,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7299,5782,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7301,7197,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7302,7603,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7303,5558,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7304,6588,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7305,6594,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7306,6596,6.993616450357344e-06,0,0,1,1,0.007020563456834859
7314,5808,5.231465222520431e-09,0,0,1,1,0.007020563456834859
7334,5275,9.306299115970022e-07,0,0,1,1,0.007020563456834859
7349,4920,4.623788048247907e-06,0,0,1,1,0.007020563456834859
7350,4921,4.5610986831156585e-07,0,0,1,1,0.007020563456834859
7352,7570,4.983840629194164e-07,0,0,1,1,0.007020563456834859
7359,6336,1.1170374892152655e-07,0,0,1,1,0.007020563456834859
7360,5016,2.1342656327033848e-07,0,0,1,1,0.007020563456834859
7372,5021,4.402545878569748e-07,0,0,1,1,0.007020563456834859
7399,5512,2.280742048599693e-06,0,0,1,1,0.007020563456834859
7421,5255,1.948098421059428e-07,0,0,1,1,0.007020563456834859
7429,5288,5.5366039561806755e-08,0,0,1,1,0.007020563456834859
7446,5408,1.1756150496503148e-09,0,0,1,1,0.007020563456834859
